C2337345	Left parvicellular reticular nucleus
C0175509	Ventral reticular nucleus
C2333790	Right ventral reticular nucleus
C2336056	Left ventral reticular nucleus
C0175511	Dorsal paramedian reticular nucleus
C2325219	Left dorsal paramedian reticular nucleus
C2337128	Right dorsal paramedian reticular nucleus
C0175512	Accessory paramedian reticular nucleus
C2323567	Left accessory paramedian reticular nucleus
C2328731	Right accessory paramedian reticular nucleus
C0175515	Nucleus Raphe Magnus
C0175516	Nucleus Raphe Obscurus
C0175517	Pallidus Nucleus, Raphe
C0175525	Principal inferior olivary nucleus
C2329627	Right principal inferior olivary nucleus
C2337854	Left principal inferior olivary nucleus
C0175530	Diffuse reticular nucleus
C2337453	Left diffuse reticular nucleus
C2340449	Right diffuse reticular nucleus
C0175531	Paratrigeminal nucleus
C2327472	Left paratrigeminal nucleus
C2333711	Right paratrigeminal nucleus
C0175532	Pontobulbar nucleus
C2335455	Right pontobulbar nucleus
C2338032	Left pontobulbar nucleus
C0175534	Inferior salivatory nucleus
C2322759	Right inferior salivatory nucleus
C2333503	Left inferior salivatory nucleus
C0175538	Supraspinal nucleus
C0228544	Structure of medulla oblongata arcuate nucleus
C0228546	Structure of nucleus gracilis
C0228548	Structure of nucleus cuneatus
C0228552	Structure of Roller's nucleus
C0262207	Central gray substance of medulla
C0262225	Dorsal paragigantocellular nucleus
C2334240	Left dorsal paragigantocellular nucleus
C2339874	Right dorsal paragigantocellular nucleus
C0262242	Gigantocellular nucleus
C2327951	Right gigantocellular nucleus
C2337763	Left gigantocellular nucleus
C0262270	Lateral paragigantocellular nucleus
C2324370	Right lateral paragigantocellular nucleus
C2331515	Left lateral paragigantocellular nucleus
C0262271	Lateral pericuneate nucleus
C2323935	Left lateral pericuneate nucleus
C2335208	Right lateral pericuneate nucleus
C0262288	Medial pericuneate nucleus
C2329283	Right medial pericuneate nucleus
C2329758	Left medial pericuneate nucleus
C0262307	Peritrigeminal nucleus
C2326539	Left peritrigeminal nucleus
C2327687	Right peritrigeminal nucleus
C0682738	Ventral paramedian reticular nucleus
C2330496	Right ventral paramedian reticular nucleus
C2340170	Left ventral paramedian reticular nucleus
C2324462	Parasolitary nucleus
C2328571	Nucleus intercalatus
C2331218	Nucleus retroambiguus
C0228551	Structure of medulla oblongata lateral nucleus
C1282001	Medullary cranial nerve nucleus
C0152412	Structure of glossopharyngeal nucleus
C0228767	Vagus nucleus
C0228802	Hypoglossal nerve nucleus
C1283327	Anterior medullary nucleus
C0228544	Structure of medulla oblongata arcuate nucleus
C1283328	Posterior medullary nucleus
C0152397	Accessory cuneate nucleus
C0152399	Structure of nucleus prepositus
C0228546	Structure of nucleus gracilis
C0228548	Structure of nucleus cuneatus
C0007764	Structure of cerebellopontine angle
C1289466	Entire cerebellopontine angle
C1267741	Spinal cord and medulla, CS
C1268151	Medulla oblongata part
C0011128	Structure of pyramidal decussation
C0152398	Structure of nucleus intercalatus
C1289504	Entire nucleus intercalatus
C0152399	Structure of nucleus prepositus
C0152412	Structure of glossopharyngeal nucleus
C0175518	Nucleus solitarius
C0175562	Spino-olivary tract
C2332912	Left spino-olivary tract
C2337637	Right spino-olivary tract
C0228589	Structure of spinal cord spino-olivary tract
C2333067	Right spino-olivary tract of spinal cord
C2335022	Left spino-olivary tract of spinal cord
C1289486	Entire spinal cord spino-olivary tract
C1268227	Brain stem spino-olivary tract
C1284840	Entire spino-olivary tract
C0228519	Pyramid of medulla oblongata
C0228520	Structure of reticular formation of medulla oblongata
C0228521	Structure of medulla oblongata fasciculus cuneatus
C0228522	Structure of medulla oblongata fasciculus gracilis
C0228523	Structure of medulla oblongata lateral funiculus
C0228528	Rhomboid fossa structure
C0228530	Structure of area postrema
C0228531	Raphe of medulla oblongata
C0228532	Structure of tegmentum of rhombencephalon
C0228533	Medulla oblongata internal arcuate fibers
C0228534	Structure of medulla oblongata medial lemniscus
C0228535	Medulla oblongata inferior cerebellar peduncle
C0228536	Medial longitudinal fasciculus of medulla
C0228537	Structure of medulla oblongata dorsal longitudinal fasciculus
C0228539	Olivary Nucleus
C0228544	Structure of medulla oblongata arcuate nucleus
C0228545	Medulla oblongata external arcuate fibers
C0228547	Clava structure (body structure)
C0228549	Cuneate tubercle structure
C0228551	Structure of medulla oblongata lateral nucleus
C0228552	Structure of Roller's nucleus
C0228555	Medulla oblongata dorsal spinothalamic tract
C0228556	Medulla oblongata ventral spinothalamic tract
C0228557	Medulla oblongata dorsal spinocerebellar tract
C0228558	Medulla oblongata ventral spinocerebellar tract
C0228559	Medulla oblongata central gray matter
C0228577	Structure of fasciculus gracilis
C2324668	Right gracile fasciculus
C2327749	Left gracile fasciculus
C1289506	Entire fasciculus gracilis
C0228767	Vagus nucleus
C0228791	Structure of accessory nerve nucleus
C1289508	Entire accessory nerve nucleus
C0228802	Hypoglossal nerve nucleus
C0262324	Medullary pyramid
C0458369	Tuberculum cinereum
C0582847	Nucleus of medulla oblongata
C1282000	Structure of sulcus of medulla oblongata
C0228524	Entire anterior median fissure of medulla
C0228525	Medulla oblongata dorsal median sulcus
C0228526	Medulla oblongata ventral lateral sulcus
C0228527	Medulla oblongata dorsal lateral sulcus
C1828475	Entire spinal cord ventrolateral sulcus
C1283326	Medulla oblongata tract
C0011128	Structure of pyramidal decussation
C0228521	Structure of medulla oblongata fasciculus cuneatus
C0228522	Structure of medulla oblongata fasciculus gracilis
C0228523	Structure of medulla oblongata lateral funiculus
C0228533	Medulla oblongata internal arcuate fibers
C0228534	Structure of medulla oblongata medial lemniscus
C0228535	Medulla oblongata inferior cerebellar peduncle
C0228536	Medial longitudinal fasciculus of medulla
C0228537	Structure of medulla oblongata dorsal longitudinal fasciculus
C0228542	Thalamoolivary fibers
C0228543	Olivocerebellar fibers
C0228545	Medulla oblongata external arcuate fibers
C0228554	Structure of decussation of inferior cerebellar peduncles
C1284091	Medullary lemniscal structure
C1284078	Tectospinal tract of medulla
C1744547	Structure of anterior median fissure of medulla oblongata
C1269575	Entire medulla oblongata
C1282000	Structure of sulcus of medulla oblongata
C1283326	Medulla oblongata tract
C1761560	Entire olivary body
C0175542	Bundle, Predorsal
C2326134	Left predorsal bundle
C2340393	Right predorsal bundle
C0376353	Metencephalon
C0007765	Cerebellum
C0007759	Cerebellar cortex structure
C0034143	Purkinje Cells
C0443893	Purkinje cell antibody
C1972348	Purkinje cells Ab &#x7C; bld-ser-plas
C0485875	Purkinje cells Ab:Titr:Pt:Ser:Qn
C0551352	Purkinje cells Ab:ACnc:Pt:Ser:Ord:IB
C0797434	Purkinje cells Ab:ACnc:Pt:Ser:Ord:IF
C0942928	Purkinje cells Ab:ACnc:Pt:Ser:Qn
C0943050	Purkinje cells Ab:ACnc:Pt:Ser:Ord
C1716319	Purkinje cells Ab:ACnc:Pt:Ser:Qn:IF
C2360401	Purkinje cells Ab:Titr:Pt:Ser:Qn:IF
C1972349	Purkinje cells Ab &#x7C; cerebral spinal fluid
C0797432	Purkinje cells Ab:ACnc:Pt:CSF:Ord:IF
C0797433	Purkinje cells Ab:Titr:Pt:CSF:Qn:IF
C1147263	Purkinje cells Ab:ACnc:Pt:CSF:Qn
C2707993	Purkinje cells Ab:ACnc:Pt:CSF:Qn:EIA
C2734954	Purkinje cells Ab:ACnc:Pt:CSF:Ord:IB
C3172403	Purkinje cells Ab:ACnc:Pt:CSF:Ord:EIA
C1972350	Purkinje cells IgG &#x7C; bld-ser-plas
C0797435	Purkinje cells Ab.IgG:ACnc:Pt:Ser:Qn:IF
C1147264	Purkinje cells Ab.IgG:ACnc:Pt:Ser:Qn
C1317668	Purkinje cells type 2 Ab
C1972351	Purkinje cells type 2 Ab &#x7C; bld-ser-plas
C1316388	Purkinje cells type 2 Ab:Titr:Pt:Ser:Qn
C1972352	Purkinje cells type 2 Ab &#x7C; cerebral spinal fluid
C1369932	Purkinje cells type 2 Ab:Titr:Pt:CSF:Qn
C1317669	Purkinje cells type Tr Ab
C1972353	Purkinje cells type TR Ab &#x7C; bld-ser-plas
C1316389	Purkinje cells type Tr Ab:Titr:Pt:Ser:Qn
C2734643	Purkinje cells type Tr Ab:Titr:Pt:Ser:Qn:IF
C3172526	Purkinje cells type Tr Ab:ACnc:Pt:Ser:Ord:IB
C2358634	Purkinje Cells type Tr Ab &#x7C; Cerebral spinal fluid
C2359906	Purkinje cells type Tr Ab:ACnc:Pt:CSF:Qn:EIA
C2360437	Purkinje cells type Tr Ab:Titr:Pt:CSF:Qn
C2734644	Purkinje cells type Tr Ab:Titr:Pt:CSF:Qn:IF
C2598911	Purkinje cells type 1 Ab
C2590704	Purkinje cells type 1 Ab &#x7C; Bld-Ser-Plas
C2598915	Purkinje cells type 1 Ab:Titr:Pt:Ser:Qn
C2590705	Purkinje cells type 1 Ab &#x7C; Cerebral spinal fluid
C2598910	Purkinje cells type 1 Ab:Titr:Pt:CSF:Qn
C3534144	Purkinje cells type 1 IgG &#x7C; Bld-Ser-Plas
C3481996	Purkinje cells type 1 Ab.IgG:Threshold:Pt:Ser:Ord:EIA
C0228482	Cerebellar vermis structure
C0228475	Lingula of cerebellum
C0228483	Paleocerebellum
C0152384	Structure of culmen
C1281092	Entire culmen
C0152385	Structure of anterior semilunar lobule
C2335875	Left anterior quadrangular lobule
C2336422	Right anterior quadrangular lobule
C1289470	Entire anterior semilunar lobule
C0152388	Flocculonodular lobe
C0152389	Flocculus
C0228505	Nodulus cerebelli
C2330838	Left flocculus of cerebellum
C2334322	Right flocculus of cerebellum
C0228506	Structure of flocculus peduncle
C2323437	Peduncle of left flocculus
C2331936	Peduncle of right flocculus
C1289483	Entire flocculus peduncle
C0228475	Lingula of cerebellum
C0228490	Uvula vermis
C1281093	Entire uvula vermis
C0458405	Lingula of vermis
C1284089	Entire archicerebellum
C0458400	Cerebellar flocculus
C1281084	Entire flocculonodular lobe
C0228475	Lingula of cerebellum
C0228477	Central lobule of cerebellum
C1761556	Entire central lobule of cerebellum
C0228488	Cerebellar pyramis
C0228490	Uvula vermis
C0458405	Lingula of vermis
C1284089	Entire archicerebellum
C1284090	Entire paleocerebellum
C1761556	Entire central lobule of cerebellum
C0228484	Cerebellar declive
C1761557	Entire cerebellar declive
C0228487	Cerebellar tuber
C0228488	Cerebellar pyramis
C0228505	Nodulus cerebelli
C1281000	Entire cerebellar vermis
C1281973	Superior vermis structure
C0152384	Structure of culmen
C0228467	Cerebellar folium
C1289473	Entire cerebellar folium
C1305397	Folium vermis
C0228477	Central lobule of cerebellum
C0228484	Cerebellar declive
C0458405	Lingula of vermis
C1305397	Folium vermis
C1761556	Entire central lobule of cerebellum
C1761557	Entire cerebellar declive
C1281974	Inferior vermis structure
C0228487	Cerebellar tuber
C0228488	Cerebellar pyramis
C0228490	Uvula vermis
C0228505	Nodulus cerebelli
C1305397	Folium vermis
C0596975	mossy fiber
C2329198	Right cerebellar cortex
C2334988	Left cerebellar cortex
C0228469	Structure of molecular layer of cerebellar cortex
C1289474	Entire molecular layer of cerebellar cortex
C0228470	Structure of purkinje cell layer of cerebellar cortex
C1289475	Entire purkinje cell layer of cerebellar cortex
C0228471	Structure of inner granular layer of cerebellar cortex
C1289476	Entire inner granular layer of cerebellar cortex
C0228472	Laminae albae of cerebellar cortex
C0152381	Cerebellar white matter
C0152285	Structure of inferior medullary velum
C0228516	Structure of fastigiobulbar projection
C1284671	Entire cerebellar white matter
C1744614	Structure of tapetum of corpus callosum
C0228513	Arbor vitae of cerebellum
C1289479	Entire arbor vitae of cerebellum
C1284672	Entire laminae albae of cerebellar cortex
C0228473	Structure of outer granular layer of cerebellar cortex
C1289480	Entire outer granular layer of cerebellar cortex
C1284087	Entire cerebellar cortex
C0007763	Cerebellar Nuclei
C0086120	Dentate nucleus
C2335523	Right dentate nucleus
C2336448	Left dentate nucleus
C0175488	Nucleus Emboliformis
C1761558	Entire cerebellar emboliform nucleus
C2335712	Right emboliform nucleus
C2335753	Left emboliform nucleus
C0175489	Nucleus Globosus
C1761559	Entire cerebellar globose nucleus
C2328775	Right globose nucleus
C2333984	Left globose nucleus
C0175490	Nucleus fastigii
C0086120	Dentate nucleus
C0152390	Structure of hilum of dentate nucleus
C1134421	CA4 Region, Hippocampal
C2322776	Hilus of dentate gyrus of left hippocampus
C2330478	Hilus of dentate gyrus of right hippocampus
C2324159	Hilum of right dentate nucleus
C2327349	Hilum of left dentate nucleus
C1289484	Entire hilum of dentate nucleus
C0175488	Nucleus Emboliformis
C0175489	Nucleus Globosus
C0228509	Cerebellar olive
C0086120	Dentate nucleus
C0152390	Structure of hilum of dentate nucleus
C1284675	Entire cerebellar olive
C0228510	Cerebellar lenticular nucleus
C0228513	Arbor vitae of cerebellum
C0546038	Cerebellar fimbriate nucleus
C0546039	Cerebellar ciliary body
C2328527	Right fastigial nucleus
C2336892	Left fastigial nucleus
C1284674	Entire cerebellar roof nucleus
C0152390	Structure of hilum of dentate nucleus
C1761558	Entire cerebellar emboliform nucleus
C1761559	Entire cerebellar globose nucleus
C0007764	Structure of cerebellopontine angle
C0152381	Cerebellar white matter
C0228466	Neocerebellum
C0152385	Structure of anterior semilunar lobule
C0152386	Cerebellar tonsil
C2327704	Left tonsil of cerebellum
C2335145	Right tonsil of cerebellum
C1281984	Entire cerebellar tonsil
C0228484	Cerebellar declive
C0228487	Cerebellar tuber
C0228492	Posterior semilunar lobule
C2324064	Right posterior quadrangular lobule
C2335892	Left posterior quadrangular lobule
C1289471	Entire posterior semilunar lobule
C0228498	Cerebellar gracile lobule
C2329723	Left gracile lobule
C2339353	Right gracile lobule
C0228500	Structure of cerebellar biventral lobule
C2326392	Left biventer lobule
C2330589	Right biventer lobule
C1289472	Entire cerebellar biventral lobule
C0228503	Paraflocculus
C1284088	Entire neocerebellum
C1305397	Folium vermis
C1761557	Entire cerebellar declive
C0228467	Cerebellar folium
C0228468	Structure of cerebellar fissure
C0228476	Postlingual cerebellar fissure
C0228478	Postcentral cerebellar fissure
C0228489	Structure of intrapyramidal fissure
C1289482	Entire intrapyramidal fissure
C0228493	Superior posterior fissure of cerebellum
C0228495	Horizontal fissure of cerebellum
C0228497	Ansaparamedian fissure
C0228502	Posterolateral fissure of cerebellum
C0262328	Secondary cerebellar fissure
C0702128	Posterosuperior fissure of cerebellum
C1281975	Entire cerebellar fissure
C1281977	Anterior cerebellar lobe fissure
C0228476	Postlingual cerebellar fissure
C0228478	Postcentral cerebellar fissure
C0228479	Structure of intraculminate fissure
C1289481	Entire intraculminate fissure
